User_ID,Initial_Debt,Interest_Rate,Minimum_Payment_Percentage,Monthly_Income,Monthly_Expenses,Additional_Payment,Repayment_Strategy
339,47943.21,8.58,2.301463487857681,3573.33,1893.8649,368.57,Highest Interest
340,10685.58,8.39,3.27218460795441,7446.32,3201.9175999999998,229.02,Highest Interest
341,49669.97,16.67,3.1527610291756663,11765.31,6706.226699999999,197.97,Avalanche
342,47873.71,21.14,2.6206139819712004,2923.1,964.623,516.19,Snowball
343,18146.99,27.61,2.1705242783664453,3042.34,2403.4486,520.78,Highest Interest
344,43951.31,16.56,1.9170740889839821,6612.03,5289.624,659.61,Avalanche
345,40451.97,29.08,2.688772830724557,14242.43,9257.5795,334.17,Snowball
346,61969.16,28.42,3.2322562855284147,10691.44,5452.6344,58.47,Highest Interest
347,63874.27,26.36,2.426423667111405,10822.71,8441.7138,218.93,Highest Interest
348,5485.1,16.5,2.0704590781293892,6704.96,4224.1248000000005,784.0,Highest Interest
349,38086.65,6.8,2.9124619425879974,9717.59,7774.072,477.01,Snowball
350,62960.13,8.88,2.5872562480919625,2131.71,1449.5628000000002,567.79,Highest Interest
351,50810.49,20.49,2.757952493599299,10269.25,7907.3225,5.89,Snowball
352,85792.49,14.39,2.2373606645150548,13872.73,9156.0018,414.56,Highest Interest
353,66210.67,6.96,2.315074394281367,9963.46,5479.903,30.02,Avalanche
354,17130.51,15.93,2.235002168163435,13358.08,11621.5296,455.38,Highest Interest
355,7986.31,3.47,2.7495845614089176,11411.65,7075.223,736.62,Avalanche
356,64599.51,22.82,2.330302159784444,3567.26,2354.3916000000004,774.74,Avalanche
357,3624.62,4.99,2.7962121814855787,13731.89,5904.7127,432.44,Avalanche
358,58991.78,19.99,2.1893141895290147,2863.77,1947.3636000000001,366.56,Snowball
359,94082.79,24.41,2.7487507843173615,8941.58,5722.6112,756.01,Avalanche
360,57971.94,6.58,2.8518905851580474,3847.78,1577.5898,538.89,Highest Interest
361,39428.82,17.0,2.665771474804406,2152.19,731.7446000000001,51.92,Snowball
362,64685.53,24.03,2.9585217233797527,7486.45,4941.057,372.58,Avalanche
363,46367.04,10.04,2.2592717539354052,5835.53,4435.0028,192.2,Snowball
364,55016.06,7.4,2.846321066459173,8318.01,5073.9861,375.84,Snowball
365,94205.02,12.09,2.6166726564204903,9503.6,4181.584,364.37,Snowball
366,39224.16,17.98,2.0951330766215284,2568.61,1798.027,465.72,Highest Interest
367,96157.87,18.53,1.5464839893194582,3599.04,1259.664,285.42,Avalanche
368,90629.71,6.53,1.6534199357633463,9262.35,5279.5395,131.42,Snowball
369,20383.32,15.35,1.5,6461.18,2584.472,402.98,Snowball
370,7866.77,10.24,2.713064638784202,11479.26,4706.4965999999995,664.16,Snowball
371,10977.02,25.73,2.3376154891290897,10479.79,4401.5118,531.21,Avalanche
372,2803.96,11.47,2.5436061695252623,12992.86,6886.215800000001,270.69,Snowball
373,10349.85,25.65,2.409799208268991,11002.41,3630.7953,748.42,Snowball
374,68617.67,14.57,2.790835036444397,7589.1,4098.1140000000005,729.77,Highest Interest
375,8047.68,22.62,2.8054562002239014,10748.57,6556.6277,167.48,Avalanche
376,32578.59,16.77,2.521450416867887,5579.96,3292.1764,31.53,Highest Interest
377,84642.66,19.79,2.5517102232970323,5982.08,3170.5024000000003,593.05,Avalanche
378,3303.92,13.67,2.5716823441891687,12256.81,9805.448,662.09,Avalanche
379,81632.38,23.74,3.1958914759169366,7803.45,3043.3455,774.29,Avalanche
380,28903.62,14.48,1.5,12378.94,7427.364,711.87,Highest Interest
381,12698.32,15.35,2.1647395525257256,12691.49,4315.1066,480.43,Highest Interest
382,69976.98,16.98,2.9326306467617282,13148.31,4470.4254,424.04,Highest Interest
383,63265.34,25.46,3.0539512491375493,13916.26,8906.4064,22.27,Highest Interest
384,87869.73,20.8,2.713600041759153,7602.81,4865.798400000001,197.33,Snowball
385,73772.03,12.43,2.407936495747731,6145.27,5100.5741,367.69,Snowball
386,80544.61,21.1,3.430779853836398,9568.58,6028.2054,502.8,Snowball
387,28921.42,20.35,2.5889058749618874,6825.24,6006.2112,445.8,Avalanche
388,18566.51,28.14,2.515392995088148,9813.96,3238.6068,594.11,Snowball
389,75310.86,25.72,3.1658926565214784,11172.62,4022.1432,223.81,Avalanche
390,80876.64,20.48,2.7377755673618407,10949.27,3613.2591,451.96,Highest Interest
391,99060.01,12.22,2.9699151110945956,6869.19,2816.3678999999997,70.51,Avalanche
392,41849.15,24.05,3.028486166699788,4169.18,2584.8916000000004,330.93,Avalanche
393,37829.79,18.53,2.3137641888049516,7596.88,5241.847199999999,600.13,Snowball
394,77864.88,29.6,3.3838659061819643,3853.72,1271.7276,554.72,Highest Interest
395,34739.55,9.68,1.5,13571.26,11806.9962,792.51,Highest Interest
396,93144.98,5.15,1.5101715460963705,6496.41,5262.0921,222.31,Snowball
397,85982.86,4.89,2.1598926888638483,4007.98,1923.8303999999998,398.55,Highest Interest
398,43470.41,20.28,2.2883197218626217,2330.82,815.787,263.62,Highest Interest
399,75336.24,28.36,2.681312345717742,10395.69,4158.276000000001,352.48,Highest Interest
400,75699.74,3.05,2.155277731245329,10279.73,3906.2974,685.56,Snowball
401,11209.26,22.6,2.494040805013588,6427.85,2378.3045,547.37,Highest Interest
402,90352.74,20.74,2.397428663716104,2932.25,1788.6725,705.95,Avalanche
403,51019.98,22.77,3.5,7325.18,3296.331,162.81,Avalanche
404,82819.29,12.6,2.0975121703749458,6045.83,3083.3733,698.69,Highest Interest
405,32684.91,25.15,1.658477721719176,10802.57,9614.2873,47.81,Snowball
406,89656.8,4.21,3.059500116270052,9875.13,7011.342299999999,710.88,Snowball
407,39530.97,23.4,2.1430217166942565,6739.72,5863.5564,263.26,Snowball
408,2072.93,10.21,2.454168354574877,4832.6,1884.7140000000002,251.67,Highest Interest
409,90632.82,15.87,2.1769122749368135,14844.47,7867.5691,409.67,Highest Interest
410,10037.38,25.21,2.8685880490255964,7902.02,4978.2726,752.55,Avalanche
411,32612.05,10.33,1.812862722222635,10947.57,3831.6494999999995,38.23,Snowball
412,95056.13,8.0,1.5,3827.19,1148.157,281.78,Avalanche
413,95110.11,21.4,3.1478581442366473,8312.67,5818.869,685.26,Avalanche
414,57770.35,17.4,2.623735405411579,2357.98,1627.0061999999998,316.84,Snowball
415,63551.88,16.89,3.036322208578622,8570.92,4714.006,159.33,Highest Interest
416,45396.11,9.93,3.1311059864464537,14532.23,8574.0157,339.84,Highest Interest
417,30027.87,3.94,2.041766893103836,6994.69,3847.0795000000003,308.44,Avalanche
418,33537.79,14.08,2.5303324989483658,2506.95,777.1545,732.33,Avalanche
419,67579.33,5.88,2.7526942395477767,2402.43,1201.215,609.55,Avalanche
420,75485.08,27.46,2.445853963901764,7043.83,2887.9703,404.09,Avalanche
421,79366.33,4.11,2.343924391332104,4080.32,1468.9152,790.7,Snowball
422,79172.2,14.65,2.393174406569252,2303.58,2004.1145999999999,372.22,Avalanche
423,10029.4,4.41,3.0417714356526915,11830.78,7808.314800000001,46.59,Avalanche
424,49947.61,5.58,2.3704939024562237,7960.8,5890.992,209.82,Highest Interest
425,6698.32,20.79,2.8001147338017383,5760.18,2822.4882000000002,348.86,Highest Interest
426,55403.36,20.47,2.673446401841047,13701.08,7398.5832,125.52,Highest Interest
427,44711.52,3.89,2.017908497414945,3509.81,1544.3164,758.05,Snowball
428,88882.71,3.03,2.650984744757063,14426.94,5193.6984,613.48,Snowball
429,35740.59,5.13,1.730664463533703,6081.57,2493.4437,214.63,Highest Interest
430,12589.63,23.6,2.700716618472189,13549.25,10568.415,472.64,Highest Interest
431,15156.18,18.78,2.9455585931287502,9838.26,6985.1646,577.16,Avalanche
432,76389.55,4.03,3.060707014548461,12747.2,8030.736000000001,753.02,Avalanche
433,62203.59,16.18,2.0236549296853736,14792.17,8727.380299999999,705.31,Snowball
434,11011.14,22.22,2.231922964301572,5749.27,4886.8795,412.15,Snowball
435,9326.57,26.46,2.6420326035322614,14494.76,4928.218400000001,619.72,Avalanche
436,70395.94,28.22,2.2620375942322775,7063.26,3319.7322,449.72,Highest Interest
437,8203.54,11.84,1.5355615086019956,7011.65,3575.9415,442.16,Avalanche
438,82364.15,6.67,2.2291517631217768,6425.03,4947.2731,91.79,Snowball
439,70917.98,9.4,2.6401008191203137,9038.3,8134.469999999999,100.91,Snowball
440,9053.53,23.96,3.033764157320241,4003.89,1761.7115999999999,423.63,Avalanche
441,9398.93,29.23,3.3446042476131064,9198.25,7542.565,215.09,Avalanche
442,98677.32,15.59,2.5624739171450384,9042.16,7233.728,16.83,Avalanche
443,38052.81,11.24,2.783247243198896,11904.72,5119.0296,578.27,Snowball
444,37693.57,14.59,2.9803919956568956,12837.45,6932.223000000001,25.99,Highest Interest
445,81467.16,11.23,1.5,7725.74,4249.157,476.22,Avalanche
446,94777.61,9.93,1.990391954245233,5930.33,5277.9937,431.36,Snowball
447,98614.11,19.03,2.551281101786259,5371.35,2202.2535,775.05,Snowball
448,75584.44,3.42,3.2779724341098904,4530.11,3533.4858,387.37,Snowball
449,38249.7,10.01,2.814880365936826,2749.42,1374.71,50.88,Avalanche
450,9266.57,20.86,2.664849802294508,6451.82,4774.346799999999,441.35,Avalanche
451,77937.54,3.87,2.38594398072755,5513.22,3032.271,672.88,Highest Interest
452,56282.02,5.25,2.7133970653117534,14563.43,9466.229500000001,797.48,Snowball
453,42997.98,10.92,2.201779699233904,9250.21,7400.168,344.27,Avalanche
454,90729.08,26.7,2.1100853602340033,6514.6,5081.388000000001,256.24,Snowball
455,12008.55,23.65,2.1535315007040094,9546.08,7827.785599999999,725.32,Snowball
456,49769.89,3.6,3.1702407555864722,3809.56,1295.2504000000001,152.99,Highest Interest
457,2124.01,16.55,2.0798739646023603,7772.57,5596.2504,492.34,Avalanche
458,47397.4,10.42,2.30061145608444,10141.05,3853.5989999999997,324.57,Avalanche
459,6574.02,20.51,2.7355056159127793,8355.67,4595.6185000000005,32.87,Snowball
460,12762.97,22.48,2.0599075737403894,7223.12,4550.5656,277.83,Snowball
461,12635.1,26.3,2.613081956162097,14920.03,8056.816200000001,212.18,Highest Interest
462,65271.82,15.84,2.612902096703408,13444.09,8200.8949,548.87,Highest Interest
463,74858.44,29.85,2.187772945620056,10104.28,9093.852,759.03,Highest Interest
464,58753.51,29.46,2.3706098898313894,9401.91,3572.7258,214.44,Highest Interest
465,96255.08,26.82,2.0282118550358352,10068.59,7148.698899999999,649.17,Highest Interest
466,38112.19,18.52,3.1913830017713223,4617.06,2493.2124000000003,44.29,Highest Interest
467,29285.5,13.75,2.628796930311927,7136.79,2711.9802,430.5,Snowball
468,86991.31,12.84,1.975678460597201,2512.97,1005.188,56.44,Highest Interest
469,23135.99,3.33,2.5631590415168346,8182.1,7118.427000000001,747.23,Snowball
470,96359.03,9.73,2.5857970810324558,9059.32,7519.235599999999,613.08,Snowball
471,2203.29,22.41,1.5,4960.75,4167.03,526.36,Avalanche
472,97018.0,19.3,3.1702220221714725,14532.38,12933.8182,659.12,Snowball
473,5272.83,27.74,2.0051959438592704,13822.91,5805.6222,518.02,Snowball
474,89223.17,4.35,3.5,11387.86,5807.8086,775.16,Highest Interest
475,53242.41,7.19,2.897645380485333,8934.03,6253.821,571.17,Snowball
476,99303.51,24.31,1.936585130016377,13309.6,7852.664,739.73,Highest Interest
477,8305.86,12.68,2.342874689600062,3698.48,2034.1640000000002,413.71,Highest Interest
478,55831.57,6.2,2.961309080276774,12276.63,6261.0813,93.65,Highest Interest
479,96960.95,29.9,2.381123630972277,3622.67,2390.9622,422.54,Avalanche
480,52786.69,24.26,3.089118667209297,12324.74,8011.081,101.5,Highest Interest
481,63310.47,14.04,2.311965596110941,5584.98,2233.9919999999997,473.99,Snowball
482,69879.12,25.23,2.46066738356873,13402.18,7773.2644,385.99,Highest Interest
483,45999.57,21.38,2.9750750151054177,14272.55,8991.7065,498.06,Highest Interest
484,63128.25,24.33,2.8016954965899936,3934.35,2517.984,8.04,Highest Interest
485,58847.12,25.01,2.0373862812604733,8014.78,3446.3554,155.87,Avalanche
486,90214.64,5.29,2.7170258182055487,14752.84,11064.630000000001,393.06,Snowball
487,5499.19,19.82,2.583724055332154,8284.3,2650.9759999999997,760.4,Avalanche
488,28815.36,3.18,2.04413328618167,13226.12,6745.3212,306.89,Snowball
489,95090.74,4.17,1.8047615032797053,9653.51,7433.202700000001,339.5,Avalanche
490,89136.11,27.41,1.534308167528656,6879.29,4402.7456,571.76,Snowball
491,46110.02,17.24,2.352787957584727,5715.19,2628.9874,483.03,Avalanche
492,62393.13,22.87,2.472996698626235,4641.9,3342.1679999999997,239.14,Highest Interest
493,28460.74,25.64,2.752289028093829,11903.38,7618.1632,328.65,Avalanche
494,19623.99,28.64,2.9102393097915487,7025.03,5479.5234,174.16,Avalanche
495,46906.14,26.47,2.2930705784453225,8646.58,6398.4692,772.82,Highest Interest
496,35981.87,16.05,2.4584643264795663,8400.23,5628.1541,104.51,Highest Interest
497,58781.96,12.07,2.120638839506985,9504.63,5607.731699999999,297.47,Snowball
498,8695.73,7.17,2.5436192104030786,13252.5,5035.95,20.67,Snowball
499,97465.09,13.81,2.9842543408191387,14749.61,6784.820600000001,177.42,Snowball
500,98634.86,12.9,2.5505714207229073,7298.59,4014.2245000000003,624.38,Avalanche
501,70118.01,18.11,3.081662700004266,12757.75,8420.115,160.94,Snowball
502,54073.54,20.97,2.975890830161812,11938.86,7282.7046,64.05,Avalanche
503,31643.23,29.41,3.228848917656625,9455.88,4444.263599999999,379.56,Avalanche
504,81565.71,22.67,2.564616216013538,14428.61,4328.583,7.98,Snowball
505,68788.39,20.38,2.233784912571264,4606.17,2763.7019999999998,67.81,Snowball
506,17099.08,12.05,2.8106167613779784,3420.43,1607.6020999999998,646.1,Avalanche
507,91181.79,3.93,2.313548501574245,13101.51,9695.1174,617.18,Highest Interest
508,82431.19,10.78,2.7949258196623212,7708.95,2389.7745,732.11,Highest Interest
509,95030.19,23.75,2.1685983465581797,13010.6,8456.890000000001,683.61,Avalanche
510,72846.23,8.54,2.085797074017898,13610.17,11704.7462,546.54,Snowball
511,61728.1,22.23,3.108222991748742,2811.95,1124.78,41.87,Avalanche
512,42406.06,18.65,1.9937127845928395,13485.04,7821.3232,626.28,Avalanche
513,93340.12,7.64,3.011123889388016,7828.15,2739.8524999999995,676.41,Snowball
514,86740.33,10.06,2.7930154850797226,8635.62,5872.221600000001,639.27,Highest Interest
515,5476.65,16.4,2.547148783779384,10145.7,6391.791,406.78,Avalanche
516,3610.33,14.3,1.553677573782685,14042.97,7583.2038,186.32,Highest Interest
517,38269.87,24.02,3.242829560923719,2248.51,1371.5911,676.26,Highest Interest
518,81244.78,22.83,2.032580165713794,8198.97,6887.134799999999,581.73,Snowball
519,98740.34,18.51,2.9765768109395876,10940.39,4594.9637999999995,784.61,Avalanche
520,15891.27,25.2,2.154529599228053,11395.19,3532.5089000000003,124.55,Avalanche
521,59818.94,18.19,2.1144183936407583,11002.92,9022.3944,180.53,Highest Interest
522,38708.19,29.04,2.8343080559564653,3747.66,2435.979,169.44,Highest Interest
523,97021.53,8.87,2.7692325183888657,5892.14,4890.4762,634.03,Snowball
524,84369.77,22.28,1.927451226403154,6663.3,4397.778,149.53,Highest Interest
525,83994.54,12.99,3.2183795602688967,12457.68,9841.567200000001,53.33,Snowball
526,47400.62,10.53,2.3969771673119635,5623.88,3149.3728000000006,798.85,Avalanche
527,42067.13,7.87,2.5344643335196797,4739.16,3554.37,19.85,Snowball
528,28067.3,17.92,2.3514611880168603,14446.82,12279.796999999999,668.2,Highest Interest
529,6581.17,8.82,1.948618044486225,2115.22,1353.7407999999998,292.29,Avalanche
530,86607.52,8.41,2.8676122307175356,14971.67,6138.3847,673.29,Snowball
531,81477.2,29.74,2.644775347514103,10798.68,4967.3928000000005,443.7,Avalanche
532,99972.05,24.65,2.0974575777770954,12770.1,5363.442,721.3,Snowball
533,99667.05,23.2,2.9720666649716296,5830.05,2623.5225,740.95,Highest Interest
534,55987.74,24.44,2.527418470627003,2186.1,1049.328,7.28,Highest Interest
535,77129.75,29.16,2.538188508305035,11592.3,7303.148999999999,60.33,Avalanche
536,94531.81,18.48,3.3882593455455705,12843.88,8348.521999999999,200.29,Avalanche
537,85115.09,8.95,1.6960001042415174,11626.19,6510.666400000001,535.45,Avalanche
538,25487.46,26.28,1.6893980452145243,3857.05,2584.2235,710.62,Snowball
539,45603.87,23.05,1.8019974670797803,11794.56,4128.096,367.95,Highest Interest
540,13786.78,14.19,2.681816616580766,11996.0,4198.599999999999,485.58,Avalanche
541,95451.05,15.79,2.3204782084998614,10561.03,4224.412,150.8,Avalanche
542,61011.29,14.1,2.3602267738030402,11959.51,7295.3011,643.97,Avalanche
543,23635.64,28.11,2.0287917941916738,12996.98,5588.7014,773.86,Snowball
544,67498.37,12.28,3.332625636910849,9976.85,4689.1195,214.88,Avalanche
545,62194.7,29.01,3.5,3151.86,1702.0044000000003,395.86,Avalanche
546,36458.11,27.58,2.9494522813907684,8339.16,6587.9364000000005,68.89,Snowball
547,12242.2,20.02,1.7463571635777857,3009.44,932.9264000000001,447.31,Snowball
548,67485.75,18.66,2.256551571255388,7298.06,5035.6614,402.23,Avalanche
549,52510.46,12.99,2.9137305673098584,7292.38,5104.666,115.55,Avalanche
550,77459.52,3.5,2.4770853261193095,2858.13,2229.3414000000002,353.65,Snowball
551,52496.19,6.45,2.951110222783791,6534.67,5619.8162,267.28,Highest Interest
552,85365.97,23.36,3.1239076862891646,3442.98,1067.3238,417.46,Snowball
553,55638.78,15.73,3.453597863346101,12507.06,4877.7534,468.52,Highest Interest
554,56532.86,7.05,2.172567420671987,14319.94,11885.5502,6.8,Avalanche
555,87788.71,10.13,2.540642473515817,2940.11,1705.2638,608.8,Avalanche
556,40944.8,28.59,2.2796183441011175,14416.5,9226.56,570.41,Highest Interest
557,14267.51,12.91,1.5,8793.5,6155.45,293.03,Snowball
558,3849.48,27.51,2.8507938655286,5894.35,4184.9885,42.35,Avalanche
559,75758.59,11.23,2.7817209006257047,2999.21,2579.3206,603.95,Highest Interest
560,62410.65,17.67,2.2265869234473272,8508.12,7657.308000000001,764.14,Snowball
561,70703.9,3.55,1.7009722540355523,12328.7,8999.951000000001,192.12,Highest Interest
562,22083.45,17.09,2.3079383704952496,11192.12,5260.2964,258.82,Snowball
563,14500.78,20.2,2.8655633275055568,2652.94,2201.9402,147.05,Snowball
564,2439.92,9.33,3.168666440057212,2947.72,972.7476,461.55,Snowball
565,35708.17,18.63,2.143710668566336,7237.35,3184.434,123.87,Snowball
566,59401.85,20.47,3.0538481763287804,5838.78,4904.575199999999,284.96,Highest Interest
567,39832.16,21.55,2.811235458094373,5021.0,2259.4500000000003,557.61,Highest Interest
568,44310.02,23.96,2.706617040392334,5653.06,2430.8158000000003,448.09,Highest Interest
569,90511.71,11.41,1.8532239271283943,12445.28,4729.2064,309.17,Highest Interest
570,35477.29,18.33,1.8749522617133967,14079.96,11545.5672,336.2,Highest Interest
571,51884.96,29.5,2.0846070184497942,7266.34,4359.804,449.69,Snowball
572,78581.65,27.25,2.336806241020014,13779.44,9645.608,4.69,Avalanche
573,40257.74,28.72,3.4003730346180596,6179.44,2718.9536,62.81,Avalanche
574,62586.58,13.43,2.1688824497997317,8193.68,6145.26,705.01,Highest Interest
575,86374.01,24.25,2.8856257071256057,4938.38,3753.1688,62.3,Highest Interest
576,95002.54,19.74,2.2676183809423316,10326.19,5059.8331,565.44,Avalanche
577,15560.27,5.23,2.7363536564346727,14726.75,8099.712500000001,736.03,Snowball
578,92732.17,25.25,2.4685094171060804,9845.41,4233.5262999999995,216.55,Highest Interest
579,49719.51,21.28,2.5885115644968915,6651.58,5919.9062,296.39,Snowball
580,26566.19,8.37,2.6848073979500082,10421.63,7190.924699999999,455.14,Avalanche
581,46454.44,5.15,2.3752713473149427,3597.97,3094.2542,705.37,Avalanche
582,98023.22,25.6,2.6872320203485796,13552.57,6505.2336,753.52,Highest Interest
583,49769.19,5.13,3.1169579142933372,8540.09,6575.8693,591.65,Snowball
584,33546.41,5.47,2.1229422923213455,7841.55,5959.578,69.3,Highest Interest
585,63706.68,14.54,3.0929329114662805,9616.24,6827.5304,535.32,Avalanche
586,24774.42,6.64,2.3673984971798454,10122.19,8907.5272,328.24,Snowball
587,8510.47,27.67,2.314503849697688,2933.09,1583.8686000000002,376.56,Highest Interest
588,13759.09,15.7,2.8497796806805367,10874.02,4132.1276,39.32,Highest Interest
589,13676.54,18.37,2.329420408445886,5145.11,3601.5769999999993,152.85,Highest Interest
590,16038.37,28.06,2.6595846252824584,11281.38,8348.2212,632.41,Avalanche
591,14743.89,17.32,2.6128739538056625,12692.95,8250.417500000001,363.17,Highest Interest
592,64446.6,12.55,1.5,12451.46,5229.6132,241.33,Snowball
593,19006.13,24.52,2.7087925410517157,9182.51,5509.506,307.22,Highest Interest
594,35221.06,14.96,1.779449149333764,8762.21,4293.482899999999,683.52,Avalanche
595,89782.05,11.6,1.817559212617125,3857.39,2160.1384000000003,599.2,Highest Interest
596,47922.2,22.53,2.6832318727812385,12079.5,8334.855,217.85,Avalanche
597,67088.22,24.64,2.7682948836581405,5528.32,4146.24,94.0,Avalanche
598,18059.67,24.38,3.1025247284194535,8457.04,3721.0976000000005,201.6,Snowball
599,20036.61,29.4,1.9553162062178724,5695.56,3075.6024,736.61,Snowball
600,5045.99,24.24,2.129360497862133,3739.77,1720.2942,465.27,Highest Interest
601,17724.57,23.79,2.732182896922178,10184.25,4277.385,426.78,Avalanche
602,28580.44,26.15,3.112138729677866,2706.32,2083.8664000000003,477.11,Avalanche
603,18524.04,3.01,2.596087396031589,11732.39,9972.5315,292.82,Snowball
604,9781.55,12.79,2.061000525381014,6128.63,3186.8876,645.69,Snowball
605,12942.95,22.92,3.2532085117905756,2001.75,1501.3125,418.63,Highest Interest
606,46617.1,19.19,2.368816734884459,8644.68,7261.5312,93.4,Avalanche
607,21427.04,7.79,2.384399687368047,2609.07,2113.3467,103.25,Snowball
608,37062.72,11.2,1.7820763053957984,5590.2,2291.982,429.49,Highest Interest
609,50838.31,12.09,2.862043837473271,11190.69,9735.900300000001,749.26,Avalanche
610,69349.09,18.33,2.9263027946902946,2814.97,1491.9341,246.68,Avalanche
611,4891.9,25.45,2.1470844933049276,12911.4,6455.7,695.63,Snowball
612,80141.63,28.18,3.375603529527832,2049.66,696.8844,611.28,Highest Interest
613,63162.14,23.25,2.206435806388827,5208.71,3073.1389,198.25,Snowball
614,9094.14,25.76,2.812627239398031,11631.75,4303.7475,29.07,Highest Interest
615,87484.28,15.69,2.611824602646105,6111.51,2750.1795,81.48,Avalanche
616,92166.37,13.52,1.5,3324.6,1629.0539999999999,582.8,Highest Interest
617,7046.72,13.6,2.7719517417724164,6683.04,5279.6016,159.74,Highest Interest
618,28410.89,19.63,2.7270623230851276,5515.11,4577.5413,297.02,Highest Interest
619,80813.93,6.35,1.61680866802761,12955.25,6218.5199999999995,401.36,Highest Interest
620,75077.71,18.65,3.2626666368497714,6073.52,4980.2864,580.37,Highest Interest
621,19267.58,20.96,2.7290942149307225,12256.12,9927.4572,90.58,Snowball
622,21725.58,14.85,3.1197005667106503,13594.34,10331.698400000001,325.09,Highest Interest
623,37676.74,28.74,1.6419463936144372,7639.63,2979.4557,388.06,Highest Interest
624,48967.78,19.42,2.294783851858834,13829.26,9818.774599999999,432.66,Avalanche
625,62207.22,8.94,3.09030125300075,6905.13,6007.4631,654.69,Highest Interest
626,37522.45,15.94,1.7158543220178974,14533.02,10318.4442,137.34,Avalanche
627,46790.94,21.24,2.309444922573003,3160.76,1580.38,646.27,Snowball
628,74999.62,11.74,2.7032507862802966,10931.25,6558.75,554.3,Snowball
629,4631.64,5.15,1.5527098351206159,8419.58,5809.5102,444.7,Highest Interest
630,25991.26,18.75,1.8393051216679486,7039.43,4294.0523,559.62,Snowball
631,71621.61,28.59,3.19104211749879,10225.25,3783.3424999999997,329.61,Highest Interest
632,89625.48,16.1,2.5298973031450793,11150.14,5463.5686,110.72,Snowball
633,51656.07,27.46,3.0883500468296887,2056.72,1604.2415999999998,532.61,Highest Interest
634,53679.24,25.55,2.5910477979474242,4170.39,3419.7198,419.74,Highest Interest
635,11610.03,6.98,3.5,11269.6,4282.448,511.5,Avalanche
636,45293.82,22.12,2.719366141597672,10663.01,9276.8187,270.4,Avalanche
637,53729.11,14.76,3.1348894702174497,14558.62,7279.31,725.49,Avalanche
638,25004.58,9.76,2.3769567817548465,11893.49,8325.443,469.9,Avalanche
639,27655.08,21.55,2.6053648042091693,14360.05,10770.037499999999,68.32,Highest Interest
640,38351.13,23.05,2.8209353887145125,11133.03,8795.093700000001,359.84,Snowball
641,2987.05,7.86,2.903903229272653,5874.68,5110.9716,605.08,Highest Interest
642,32885.84,27.69,2.4805045318069876,3369.74,1651.1725999999999,635.31,Avalanche
643,21933.35,23.28,2.501372194845974,12163.71,9974.242199999999,395.68,Avalanche
644,33422.24,28.2,2.75095987902025,10373.94,3942.0972,715.8,Snowball
645,12856.45,11.56,2.750631561075103,2626.42,1891.0224,214.13,Avalanche
646,89162.2,28.36,1.9874708012054803,6680.66,5010.495,328.48,Highest Interest
647,59765.65,12.95,2.6124805758413685,14438.4,10251.264,718.88,Highest Interest
648,68231.13,4.46,2.660386963349205,8505.21,3827.3444999999997,717.01,Highest Interest
649,79127.95,23.6,2.0118409213484227,7625.48,6252.893599999999,548.57,Highest Interest
650,50345.78,21.99,2.9529634164543475,7950.09,3180.036,687.18,Highest Interest
651,9605.11,19.14,2.7063723116109784,4715.48,1556.1083999999998,71.02,Snowball
652,54173.55,16.23,3.5,6793.19,4959.0287,692.0,Highest Interest
653,59097.27,3.87,2.4869932437978077,6807.57,4016.4662999999996,256.5,Avalanche
654,74798.51,19.86,3.0680555420163573,2680.62,2171.3022,142.67,Avalanche
655,43734.3,14.25,2.769562785765443,11978.38,6348.5414,191.5,Avalanche
656,13630.45,18.13,3.4607197632766433,7414.56,2965.8240000000005,334.37,Avalanche
657,29093.81,14.59,2.0150096212821973,12688.34,10150.672,200.95,Snowball
658,36945.15,29.08,2.252342997599938,13054.52,8224.347600000001,256.45,Avalanche
659,64945.81,19.31,2.0321462742653744,4755.92,1949.9271999999999,107.98,Snowball
660,57507.05,23.23,2.4610411973800703,10545.6,7698.2880000000005,236.94,Avalanche
661,36253.58,28.28,1.937637845896249,8139.66,4965.192599999999,457.83,Snowball
662,98665.01,18.97,1.7369580463723935,13442.04,8871.746400000002,353.48,Snowball
663,60971.71,3.33,1.5,4804.63,2786.6854,277.38,Snowball
664,24485.45,3.93,1.5,10811.57,8649.256,597.16,Avalanche
665,11076.46,21.96,2.8281958452810736,9900.78,7920.624000000001,714.81,Snowball
666,16133.05,10.54,2.2722808751636316,5838.92,4262.4116,605.43,Highest Interest
667,25349.82,18.64,1.883123969552368,3775.81,1359.2916,265.6,Highest Interest
668,16907.46,8.46,2.1704601841438653,10471.32,8377.056,595.55,Avalanche
669,19470.14,10.3,2.2360485264804275,11601.77,8121.239,121.58,Highest Interest
670,29224.42,16.63,2.017699894921391,6103.16,4394.2752,104.25,Highest Interest
671,18163.99,29.34,3.3027752471186362,10382.82,5399.0664,276.5,Highest Interest
672,89779.78,19.64,3.2084144514071364,7136.7,5923.460999999999,646.16,Avalanche
673,8943.14,28.28,3.29424492430597,11271.69,8341.0506,197.08,Avalanche
674,52926.63,28.9,2.589598193844056,4589.8,1698.226,50.6,Highest Interest
675,41629.29,8.62,2.640232243469585,13572.8,7329.312,105.37,Avalanche
676,98255.48,11.4,2.1736929713075166,5736.32,4761.1456,687.0,Snowball
677,12091.85,23.79,2.0764644468856384,6781.22,2237.8026,507.03,Highest Interest
